code,label,source,n_pairs,mort_t,mort_c,diff,ci_lo,ci_hi,p_perm,stability,subsample_lo,subsample_hi,hb_mean,hb_p50,q_fdr,diff_pp,ci_lo_pp,ci_hi_pp,abs_diff_pp,robust
C2_diabetes_with_cc_mean_creatinine_mean_high_hb_med,Cluster 2 | diabetes with cc > 0 and creatinine mean > mediana_cluster (0.9) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,306,0.43790849673202614,0.40522875816993464,0.032679738562091505,-0.042483660130718956,0.11446078431372542,0.4688279301745636,0.936,-0.004081632653061225,0.07571428571428576,7.165686274509803,7.2,0.5931822894788615,3.27,-4.25,11.45,3.27,False
C2_diabetes_with_cc_mean_creatinine_pre_mean_high_hb_med,Cluster 2 | diabetes with cc > 0 and creatinine pre mean > mediana_cluster (0.9) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,306,0.43790849673202614,0.40522875816993464,0.032679738562091505,-0.049019607843137254,0.11437908496732026,0.44389027431421446,0.956,0.0,0.07255102040816329,7.165686274509803,7.2,0.5674375027532419,3.27,-4.9,11.44,3.27,False
C1_diabetes_without_cc_mean_platelets_mean_high_hb_med,Cluster 1 | diabetes without cc > 0 and platelets mean > mediana_cluster (180) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,184,0.4945652173913043,0.5271739130434783,-0.03260869565217391,-0.15217391304347827,0.06521739130434782,0.6059850374064838,0.848,-0.0869047619047619,0.02040816326530612,6.747282608695652,6.8,0.718034187693705,-3.26,-15.22,6.52,3.26,False
C1_diabetes_without_cc_mean_platelets_pre_mean_high_hb_med,Cluster 1 | diabetes without cc > 0 and platelets pre mean > mediana_cluster (180) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,184,0.4945652173913043,0.5271739130434783,-0.03260869565217391,-0.14130434782608695,0.07065217391304347,0.5660847880299252,0.86,-0.09523809523809523,0.025680272108843574,6.747282608695652,6.8,0.6838654585035783,-3.26,-14.13,7.07,3.26,False
C1_diabetes_without_cc_mean_sbp_max_high_hb_med,Cluster 1 | diabetes without cc > 0 and sbp max > mediana_cluster (148) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,184,0.5760869565217391,0.5434782608695652,0.03260869565217391,-0.07078804347826086,0.13043478260869565,0.5985037406483791,0.872,-0.018877551020408157,0.08163265306122448,6.691847826086956,6.8,0.7111576285557633,3.26,-7.08,13.04,3.26,False
C2_congestive_heart_failure_mean_platelets_std_high_hb_med,Cluster 2 | congestive heart failure > 0 and platelets std > mediana_cluster (30.9) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,708,0.4152542372881356,0.4477401129943503,-0.03248587570621469,-0.08195621468926553,0.012747175141242906,0.2543640897755611,0.992,-0.05653710247349823,-0.00530035335689046,7.326271186440678,7.4,0.36671440931199695,-3.25,-8.2,1.27,3.25,False
C1_diabetes_without_cc_mean_glucose_lab_median_high_hb_med,Cluster 1 | diabetes without cc > 0 and glucose lab median > mediana_cluster (126) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,248,0.5443548387096774,0.5766129032258065,-0.03225806451612903,-0.10483870967741936,0.04838709677419355,0.5635910224438903,0.892,-0.0707070707070707,0.014015151515151545,6.7306451612903215,6.8,0.6827989234753052,-3.23,-10.48,4.84,3.23,False
C2_congestive_heart_failure_mean_heart_rate_slope_high_hb_med,Cluster 2 | congestive heart failure > 0 and heart rate slope > mediana_cluster (0.00934) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,496,0.39314516129032256,0.4254032258064516,-0.03225806451612903,-0.10080645161290322,0.02217741935483871,0.36159600997506236,0.976,-0.07052896725440806,-0.003085642317380338,7.403830645161291,7.5,0.48414050613538356,-3.23,-10.08,2.22,3.23,False
C2_cerebrovascular_disease_mean_sbp_slope_high,Cluster 2 | cerebrovascular disease > 0 and sbp slope > mediana_cluster (-0.00861),comorb_lab_vital,402,0.4228855721393035,0.4552238805970149,-0.03233830845771144,-0.09465174129353233,0.03488805970149248,0.39900249376558605,0.968,-0.06521739130434782,0.0,9.496766169154228,8.45,0.5217454380795478,-3.23,-9.47,3.49,3.23,False
C2_diabetes_with_cc_mean_creatinine_std_high_hb_med,Cluster 2 | diabetes with cc > 0 and creatinine std > mediana_cluster (0.0486) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,311,0.42765273311897106,0.3954983922829582,0.03215434083601286,-0.04196141479099678,0.11583601286173625,0.4912718204488778,0.956,0.0,0.07540160642570284,7.133762057877814,7.1,0.6139863063487028,3.22,-4.2,11.58,3.22,False
C1_diabetes_with_cc_mean_platelets_median_high,Cluster 1 | diabetes with cc > 0 and platelets median > mediana_cluster (178),comorb_lab_vital,156,0.4807692307692308,0.5128205128205128,-0.03205128205128205,-0.14743589743589744,0.0641025641025641,0.6608478802992519,0.876,-0.088,0.016,7.230128205128206,7.0,0.7617465659859675,-3.21,-14.74,6.41,3.21,False
C2_cerebrovascular_disease_mean_potassium_std_high_hb_med,Cluster 2 | cerebrovascular disease > 0 and potassium std > mediana_cluster (0.0653) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,250,0.452,0.42,0.032,-0.04409999999999999,0.116,0.5461346633416458,0.924,-0.01,0.08,7.29,7.35,0.6668236815368984,3.2,-4.41,11.6,3.2,False
C1_cerebrovascular_disease_mean_hemoglobin_min_high,Cluster 1 | cerebrovascular disease > 0 and hemoglobin min > mediana_cluster (7.3),comorb_lab_vital,220,0.5045454545454545,0.4727272727272727,0.031818181818181815,-0.07272727272727272,0.12272727272727273,0.5910224438902744,0.868,-0.01576704545454545,0.07826704545454549,8.406818181818181,8.1,0.7033949422472701,3.18,-7.27,12.27,3.18,False
C1_renal_disease_mean_mbp_mean_high,Cluster 1 | renal disease > 0 and mbp mean > mediana_cluster (73.7),comorb_lab_vital,314,0.5318471337579618,0.5636942675159236,-0.03184713375796178,-0.11146496815286625,0.041401273885350316,0.4763092269326683,0.944,-0.06374501992031872,0.00398406374501992,7.328980891719746,7.0,0.6003438726887115,-3.18,-11.15,4.14,3.18,False
C1_cerebrovascular_disease_mean_mbp_std_high_hb_med,Cluster 1 | cerebrovascular disease > 0 and mbp std > mediana_cluster (9.54) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,126,0.5396825396825397,0.5079365079365079,0.031746031746031744,-0.0873015873015873,0.14285714285714285,0.6932668329177057,0.808,-0.039603960396039604,0.0891089108910891,6.651587301587303,6.8,0.787791150236244,3.17,-8.73,14.29,3.17,False
C1_congestive_heart_failure_mean_potassium_min_high_hb_med,Cluster 1 | congestive heart failure > 0 and potassium min > mediana_cluster (3.8) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,190,0.5578947368421052,0.5263157894736842,0.031578947368421054,-0.07894736842105263,0.1264473684210525,0.6159600997506235,0.876,-0.018256578947368415,0.07894736842105263,6.742105263157893,6.8,0.7249320174375644,3.16,-7.89,12.64,3.16,False
C1_renal_disease_mean_dbp_mean_high_hb_med,Cluster 1 | renal disease > 0 and dbp mean > mediana_cluster (57.9) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,158,0.5506329113924051,0.5822784810126582,-0.03164556962025317,-0.13306962025316454,0.07610759493670873,0.6084788029925187,0.852,-0.07936507936507936,0.023809523809523808,6.632911392405063,6.75,0.71955225527254,-3.16,-13.31,7.61,3.16,False
C1_renal_disease_mean_dbp_pre_mean_high_hb_med,Cluster 1 | renal disease > 0 and dbp pre mean > mediana_cluster (57.9) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,158,0.5506329113924051,0.5822784810126582,-0.03164556962025317,-0.13291139240506328,0.07610759493670873,0.6683291770573566,0.848,-0.07936507936507936,0.015873015873015872,6.632911392405063,6.75,0.7662027311936541,-3.16,-13.29,7.61,3.16,False
C1_renal_disease_mean_glucose_vital_median_high,Cluster 1 | renal disease > 0 and glucose vital median > mediana_cluster (131),comorb_lab_vital,411,0.6082725060827251,0.5766423357664233,0.031630170316301706,-0.031630170316301706,0.09738442822384423,0.3690773067331671,0.98,0.00303951367781155,0.06382978723404255,7.357420924574209,7.1,0.4912751767955616,3.16,-3.16,9.74,3.16,False
C2_cerebrovascular_disease_mean_potassium_mean_high_hb_med,Cluster 2 | cerebrovascular disease > 0 and potassium mean > mediana_cluster (4) and hemoglobin_min <= mediana_hb_cluster (8.6),comorb_lab_vital,190,0.43157894736842106,0.4,0.031578947368421054,-0.06842105263157895,0.14736842105263157,0.5660847880299252,0.884,-0.013157894736842105,0.08404605263157898,7.291052631578948,7.4,0.6838654585035783,3.16,-6.84,14.74,3.16,False
C1_congestive_heart_failure_mean_dbp_std_high_hb_med,Cluster 1 | congestive heart failure > 0 and dbp std > mediana_cluster (8.76) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,222,0.5495495495495496,0.5180180180180181,0.03153153153153153,-0.06317567567567567,0.11711711711711711,0.6134663341645885,0.888,-0.011235955056179775,0.09424157303370789,6.7144144144144144,6.8,0.723144463037876,3.15,-6.32,11.71,3.15,False
C1_diabetes_without_cc_mean_potassium_mean_high,Cluster 1 | diabetes without cc > 0 and potassium mean > mediana_cluster (4.13),comorb_lab_vital,381,0.48556430446194226,0.5170603674540682,-0.031496062992125984,-0.09711286089238845,0.03674540682414698,0.3915211970074813,0.952,-0.06229508196721312,0.003278688524590164,7.656692913385826,7.4,0.5137741669708965,-3.15,-9.71,3.67,3.15,False
C1_renal_disease_mean_hemoglobin_median_high,Cluster 1 | renal disease > 0 and hemoglobin median > mediana_cluster (8.6),comorb_lab_vital,286,0.5454545454545454,0.513986013986014,0.03146853146853147,-0.045454545454545456,0.1049825174825174,0.48129675810473815,0.912,-0.008733624454148471,0.07325327510917033,8.123426573426574,8.0,0.6040640783827235,3.15,-4.55,10.5,3.15,False
C1_congestive_heart_failure_mean_glucose_lab_median_high_hb_med,Cluster 1 | congestive heart failure > 0 and glucose lab median > mediana_cluster (126) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,255,0.592156862745098,0.5607843137254902,0.03137254901960784,-0.06666666666666667,0.11382352941176462,0.5311720698254364,0.908,-0.013602941176470585,0.06862745098039216,6.759607843137254,6.8,0.65393673492617,3.14,-6.67,11.38,3.14,False
C1_cerebrovascular_disease_mean_bilirubin_total_mean_high,Cluster 1 | cerebrovascular disease > 0 and bilirubin total mean > mediana_cluster (0.7),comorb_lab_vital,191,0.5235602094240838,0.49214659685863876,0.031413612565445025,-0.07329842931937172,0.125785340314136,0.6109725685785536,0.868,-0.013071895424836602,0.0784313725490196,7.542931937172775,7.3,0.7210642843964076,3.14,-7.33,12.58,3.14,False
C1_cerebrovascular_disease_mean_bilirubin_total_pre_mean_high,Cluster 1 | cerebrovascular disease > 0 and bilirubin total pre mean > mediana_cluster (0.7),comorb_lab_vital,191,0.5235602094240838,0.49214659685863876,0.031413612565445025,-0.06819371727748691,0.1256544502617801,0.6359102244389028,0.876,-0.026143790849673203,0.0784313725490196,7.542931937172775,7.3,0.74106270067173,3.14,-6.82,12.57,3.14,False
C1_diabetes_without_cc_mean_dbp_max_high,Cluster 1 | diabetes without cc > 0 and dbp max > mediana_cluster (83),comorb_lab_vital,318,0.48427672955974843,0.5157232704402516,-0.031446540880503145,-0.10699685534591195,0.04724842767295591,0.42643391521197005,0.932,-0.07785433070866142,0.007874015748031496,7.563836477987422,7.3,0.5500997506234413,-3.14,-10.7,4.72,3.14,False
C2_cerebrovascular_disease_mean_sodium_mean_high,Cluster 2 | cerebrovascular disease > 0 and sodium mean > mediana_cluster (140),comorb_lab_vital,159,0.46540880503144655,0.4339622641509434,0.031446540880503145,-0.06305031446540879,0.13223270440251558,0.6359102244389028,0.844,-0.023622047244094488,0.08661417322834646,8.21572327044025,7.9,0.74106270067173,3.14,-6.31,13.22,3.14,False
C1_renal_disease_mean_sbp_std_high,Cluster 1 | renal disease > 0 and sbp std > mediana_cluster (12.8),comorb_lab_vital,383,0.5848563968668408,0.5535248041775457,0.031331592689295036,-0.0391644908616188,0.09660574412532637,0.39900249376558605,0.944,-0.0032679738562091504,0.06789215686274512,7.327937336814621,7.1,0.5217454380795478,3.13,-3.92,9.66,3.13,False
C1_congestive_heart_failure_mean_platelets_max_high,Cluster 1 | congestive heart failure > 0 and platelets max > mediana_cluster (250),comorb_lab_vital,320,0.534375,0.503125,0.03125,-0.05,0.11578124999999986,0.5336658354114713,0.956,0.0,0.0703125,7.4871875,7.25,0.655918199530172,3.12,-5.0,11.58,3.12,False
C1_cerebrovascular_disease_mean_sbp_slope_high_hb_med,Cluster 1 | cerebrovascular disease > 0 and sbp slope > mediana_cluster (-0.00115) and hemoglobin_min <= mediana_hb_cluster (7.3),comorb_lab_vital,128,0.5625,0.53125,0.03125,-0.0859375,0.15625,0.7556109725685786,0.812,-0.029411764705882353,0.0958333333333334,6.73984375,6.8,0.8390335911717711,3.12,-8.59,15.62,3.12,False
C1_diabetes_without_cc_mean_dbp_slope_high,Cluster 1 | diabetes without cc > 0 and dbp slope > mediana_cluster (-0.00192),comorb_lab_vital,352,0.4971590909090909,0.5284090909090909,-0.03125,-0.11079545454545454,0.03707386363636351,0.42144638403990026,0.924,-0.07092198581560284,0.009840425531914913,7.52528409090909,7.2,0.5460399220289887,-3.12,-11.08,3.71,3.12,False
